ID,Day,Weather,Wind Speed,Cloud Cover,Active Number,Average Radius,Air Density,Average Elevation,Dew Point,Turbine Sweep Area,Average Active Time,Temperature,Relative Humidity,Viscosity,Pressure,Pitch,Hindrance,Power Coefficient,Average Turbine Efficiency,Obtained Electricity
train_39786,,windy,23.04,23.5,6.0,37.42,,5.68,13.2,4396.805096000001,22.0,22.0,28.0,369.59999999999997,25.25,1.0,Yes,0.39,39.0,1763.12
train_39787,Saturday,haze,2.45,16.98,9.0,44.84,,14.56,16.2,6313.364384000001,20.0,19.4,84.0,,36.38,9.0,Yes,2.88,32.0,541.671
train_39788,Monday,clear,,9.82,7.0,47.43,1.072,20.14,3.6999999999999993,,23.0,22.5,3.0,11.099999999999998,27.26,3.0,Yes,1.1400000000000001,38.0,546.613
train_39789,Tuesday,windy,19.06,20.46,8.0,41.86,1.554,10.04,,5502.095144000001,22.0,22.0,8.0,41.599999999999994,21.99,,,0.9299999999999999,31.0,1611.308
train_39790,Tuesday,clear,11.86,6.01,7.0,47.26,1.49,34.55,12.3,7013.213863999999,22.0,,8.0,98.4,25.06,11.0,Yes,4.18,38.0,4438.632
train_39791,,haze,10.45,31.01,15.0,46.99,,35.51,,6933.308714000002,18.0,23.5,84.0,1705.2,20.08,6.0,Yes,,32.0,9154.336
train_39792,Monday,cloudy,12.01,72.64,7.0,36.17,1.397,1.73,6.699999999999999,4107.964346000001,17.0,20.7,15.0,,26.69,1.0,Yes,,36.0,475.566
train_39793,Tuesday,haze,7.57,20.36,9.0,43.42,1.932,11.42,17.5,5919.830696000001,18.0,22.3,76.0,1330.0,25.19,3.0,Yes,1.17,39.0,1590.69
train_39794,Thrusday,cloudy,12.1,91.81,6.0,48.17,1.486,21.2,13.1,7285.895546000001,23.0,26.7,,209.6,27.38,10.0,No,3.4000000000000004,,1168.558
train_39795,,rainy,8.47,89.4,8.0,43.03,,12.05,11.700000000000001,5813.964026000001,,21.3,52.0,608.4000000000001,29.85,3.0,No,1.17,39.0,992.512
train_39796,Friday,cloudy,12.14,73.5,8.0,45.35,1.311,30.13,8.5,6457.79465,,19.7,22.0,187.0,38.05,9.0,Yes,3.33,37.0,2893.215
train_39797,Sunday,haze,5.15,10.74,11.0,42.53,1.966,9.8,15.200000000000001,5679.634826000001,19.0,19.8,,1170.4,30.92,4.0,Yes,1.32,33.0,1120.391
train_39798,Thrusday,windy,22.04,22.32,,38.5,1.569,10.25,12.700000000000001,4654.265,23.0,21.1,29.0,368.3,22.64,2.0,Yes,0.6,30.0,751.66
train_39799,Friday,overcast,9.46,55.79,11.0,41.85,1.336,2.89,15.4,5499.466650000001,22.0,28.0,37.0,569.8000000000001,27.86,7.0,No,2.3800000000000003,34.0,756.255
train_39800,Saturday,windy,26.35,22.17,6.0,45.47,1.786,24.72,12.399999999999999,6492.015626,23.0,22.4,25.0,309.99999999999994,26.84,3.0,No,1.44,48.0,4241.564
train_39801,Saturday,windy,19.59,36.74,4.0,47.7,1.778,,6.200000000000003,7144.410600000001,,22.6,9.0,55.800000000000026,24.43,11.0,,,34.0,3590.492
train_39802,Tuesday,cloudy,13.83,94.78,6.0,45.05,1.36,27.74,7.600000000000001,6372.637849999999,21.0,22.8,12.0,91.20000000000002,26.51,,Yes,1.9500000000000002,39.0,2025.551
train_39803,Sunday,overcast,,57.9,15.0,37.63,1.418,17.86,26.7,,23.0,37.5,23.0,614.1,12.72,4.0,No,1.4,35.0,2319.218
train_39804,Friday,,11.02,95.88,5.0,37.34,1.551,10.04,9.8,4378.025384000001,19.0,23.8,15.0,147.0,22.37,8.0,No,2.4,30.0,477.696
train_39805,Wednesday,overcast,5.32,50.29,8.0,48.29,1.477,22.91,16.299999999999997,7322.241674000001,19.0,28.7,,619.3999999999999,22.17,1.0,Yes,0.36,36.0,728.542
train_39806,Thrusday,rainy,15.84,80.32,6.0,46.09,1.402,18.57,13.899999999999999,,17.0,18.7,76.0,,36.45,9.0,Yes,3.2399999999999998,36.0,1178.464
train_39807,Saturday,windy,29.17,25.14,6.0,41.13,1.64,7.87,8.8,5311.865466,22.0,19.6,23.0,,,1.0,No,0.41,41.0,2315.765
train_39808,Sunday,windy,17.87,23.84,3.0,45.64,1.556,20.49,14.2,,24.0,24.2,25.0,355.0,21.37,7.0,No,2.59,37.0,1183.393
train_39809,Saturday,clear,10.84,4.34,8.0,45.61,1.405,20.88,4.800000000000001,6532.054394000001,22.0,21.2,,43.2,20.84,,Yes,0.78,39.0,2812.058
train_39810,Monday,windy,21.37,31.02,7.0,49.08,1.505,23.52,4.099999999999998,,,18.9,13.0,53.29999999999997,36.62,7.0,No,2.24,,2971.284
train_39811,Saturday,haze,5.99,24.92,15.0,37.39,2.048,4.87,19.2,4389.7579940000005,24.0,22.0,86.0,1651.2,21.36,3.0,Yes,1.08,,2079.506
train_39812,Friday,windy,22.24,33.0,6.0,38.9,,6.16,4.099999999999998,4751.4794,22.0,20.9,8.0,32.79999999999998,,1.0,No,0.35,35.0,1362.611
train_39813,Wednesday,windy,,15.72,4.0,49.85,1.58,30.24,8.200000000000001,,24.0,23.8,11.0,90.20000000000002,29.15,,No,0.78,39.0,3226.281
train_39814,Friday,clear,13.31,,3.0,43.64,1.11,13.22,1.5,5979.971744,21.0,21.1,1.0,1.5,,,Yes,0.36,36.0,627.001
train_39815,,overcast,9.23,65.05,5.0,48.96,,27.54,21.000000000000004,7526.8362240000015,,33.2,39.0,819.0000000000001,,3.0,Yes,0.8999999999999999,30.0,839.326
train_39816,Saturday,rainy,14.9,89.29,8.0,43.52,1.614,10.71,11.399999999999999,5947.129856000001,20.0,23.4,40.0,455.99999999999994,25.24,10.0,No,3.9000000000000004,39.0,1538.625
train_39817,Thrusday,overcast,8.57,,12.0,42.24,1.51,5.21,,5602.443264,24.0,35.2,27.0,702.0000000000001,16.91,,No,3.4000000000000004,34.0,1029.445
train_39818,Wednesday,windy,18.01,21.94,4.0,37.92,1.609,17.59,9.799999999999999,4515.088896,24.0,23.4,16.0,,27.66,9.0,Yes,3.33,37.0,1705.212
train_39819,Thrusday,windy,28.36,23.13,,47.0,1.758,21.22,12.5,6936.26,24.0,20.5,30.0,375.0,21.98,2.0,,,49.0,4370.377
train_39820,Wednesday,rainy,10.91,83.62,6.0,47.98,1.804,,11.200000000000001,7228.532455999999,16.0,18.8,62.0,,42.63,3.0,No,1.08,36.0,960.582
train_39821,Tuesday,haze,8.13,13.49,13.0,48.14,2.48,34.29,17.0,,21.0,19.6,87.0,1479.0,29.44,11.0,Yes,3.6300000000000003,33.0,7211.0
train_39822,Sunday,cloudy,14.25,83.46,8.0,38.14,1.477,12.53,15.8,4567.631144,22.0,,20.0,316.0,,3.0,Yes,1.1099999999999999,37.0,1481.782
train_39823,Saturday,clear,10.6,8.18,6.0,46.95,1.021,30.33,12.2,6921.50985,24.0,29.4,7.0,85.39999999999999,23.11,4.0,Yes,1.36,,2465.489
train_39824,Wednesday,clear,14.53,9.8,7.0,45.7,1.29,29.38,6.300000000000001,6557.858600000001,21.0,25.1,3.0,18.900000000000002,22.7,8.0,No,2.56,32.0,4058.464
train_39825,Saturday,rainy,13.83,91.58,4.0,49.32,1.605,19.83,15.799999999999999,7637.931936,20.0,22.2,68.0,1074.3999999999999,,,No,2.4499999999999997,35.0,896.378
train_39826,,cloudy,9.45,77.72,4.0,48.34,1.592,,10.7,,,,12.0,128.39999999999998,29.81,1.0,No,,30.0,562.164
train_39827,,overcast,11.49,47.2,9.0,44.33,1.488,15.07,17.5,,22.0,,29.0,507.5,29.88,9.0,No,3.5100000000000002,,1478.113
train_39828,Thrusday,cloudy,,,7.0,36.26,1.517,16.99,7.199999999999999,4128.433064,20.0,22.4,12.0,86.39999999999999,,7.0,Yes,2.66,38.0,1398.525
train_39829,Wednesday,overcast,11.93,40.2,12.0,46.23,1.525,32.94,14.3,6710.848505999998,20.0,26.3,40.0,572.0,24.44,3.0,Yes,1.1400000000000001,38.0,3415.878
train_39830,Saturday,windy,27.13,32.43,7.0,42.91,1.691,6.04,13.799999999999999,5781.581834,23.0,22.2,,,23.04,4.0,No,1.96,49.0,2926.645
train_39831,,windy,,43.16,4.0,46.4,1.687,33.41,7.0,6760.2944,23.0,23.4,9.0,63.0,25.77,7.0,No,2.31,33.0,3786.864
train_39832,Tuesday,,2.05,8.34,5.0,46.6,1.405,27.41,9.899999999999999,6818.698400000001,21.0,29.5,,9.899999999999999,22.18,11.0,Yes,3.3,30.0,351.161
train_39833,,,9.11,65.42,14.0,47.55,1.549,33.35,15.1,7099.547849999999,22.0,27.7,37.0,558.6999999999999,21.69,4.0,,1.44,36.0,4669.818
train_39834,Friday,clear,16.85,3.58,4.0,44.26,,9.27,8.0,6151.095464,21.0,24.8,,64.0,29.89,6.0,Yes,,32.0,756.433
train_39835,Wednesday,overcast,9.76,62.21,3.0,46.38,1.375,23.07,20.400000000000002,6754.467816000001,24.0,32.6,39.0,795.6000000000001,16.22,6.0,Yes,1.7999999999999998,,476.393
train_39836,Saturday,clear,2.48,6.83,4.0,41.31,1.312,1.07,4.599999999999998,5358.460554,21.0,23.4,3.0,13.799999999999994,22.78,9.0,No,3.33,37.0,107.516
train_39837,Wednesday,clear,3.64,,4.0,45.66,1.198,35.27,12.0,6546.383784,21.0,28.0,10.0,,28.55,5.0,,1.55,31.0,885.548
train_39838,Thrusday,windy,27.79,29.18,6.0,37.67,1.576,17.87,7.899999999999999,4455.750746000001,22.0,22.7,13.0,102.69999999999999,25.66,8.0,No,3.92,49.0,4805.334
train_39839,Thrusday,overcast,7.78,46.23,10.0,39.82,1.445,12.8,13.9,,20.0,27.5,32.0,444.8,20.63,11.0,,3.96,36.0,938.326
train_39840,,clear,2.65,,3.0,45.59,1.384,22.88,8.100000000000001,6526.327034000001,24.0,24.1,10.0,81.00000000000001,23.73,,No,0.72,36.0,287.191
train_39841,Tuesday,overcast,11.64,40.63,9.0,46.02,1.383,35.34,25.799999999999997,6650.018856000001,21.0,35.8,25.0,,16.34,6.0,,2.2800000000000002,38.0,4588.871
train_39842,Wednesday,clear,,8.32,3.0,47.23,1.386,21.84,11.600000000000001,7004.312905999999,22.0,28.8,7.0,,22.43,3.0,No,0.8999999999999999,30.0,1098.914
train_39843,Sunday,cloudy,10.76,,4.0,41.19,1.339,9.21,12.399999999999999,5327.374554,,22.4,25.0,309.99999999999994,20.82,9.0,No,,35.0,413.819
train_39844,Tuesday,windy,20.77,15.13,4.0,44.47,1.526,9.29,13.299999999999999,6209.604025999999,22.0,21.7,29.0,385.7,,3.0,,0.96,32.0,833.205
train_39845,Thrusday,overcast,11.9,44.16,,46.22,1.575,29.59,13.7,6707.945575999999,20.0,27.5,31.0,,29.54,11.0,No,3.3,30.0,806.483
train_39846,Wednesday,windy,15.06,31.66,7.0,47.47,1.775,25.51,15.5,7075.678826,22.0,23.5,30.0,465.0,21.83,6.0,Yes,1.92,32.0,2656.604
train_39847,Tuesday,overcast,8.76,,11.0,42.26,,1.26,24.6,5607.749864,21.0,36.2,21.0,516.6,19.35,11.0,No,4.07,,840.173
train_39848,Friday,windy,26.96,12.78,7.0,,,27.45,12.5,7834.307850000001,24.0,21.7,27.0,337.5,22.61,9.0,No,,42.0,4155.648
train_39849,Wednesday,rainy,16.91,92.22,7.0,43.97,1.646,,17.6,6070.753226,17.0,21.6,80.0,1408.0,20.05,2.0,,0.7,35.0,972.908
train_39850,Tuesday,windy,,13.12,7.0,46.19,,30.78,5.600000000000001,6699.240553999999,22.0,21.6,10.0,56.000000000000014,20.56,4.0,Yes,1.52,38.0,4124.39
train_39851,Thrusday,rainy,14.09,85.71,5.0,36.6,1.617,13.89,8.5,4206.218400000001,18.0,18.5,50.0,425.0,37.59,11.0,No,3.74,34.0,953.008
train_39852,Friday,rainy,15.2,93.91,3.0,44.91,1.887,10.11,11.2,6333.091433999999,17.0,18.0,,739.1999999999999,,3.0,Yes,1.1099999999999999,,528.631
train_39853,Monday,haze,5.9,13.0,,39.86,2.26,5.53,16.5,4988.8935440000005,24.0,22.1,72.0,1188.0,22.8,3.0,Yes,,34.0,2020.214
train_39854,Sunday,cloudy,13.25,88.54,4.0,48.16,,30.57,12.7,7282.870783999999,18.0,,23.0,292.09999999999997,26.71,2.0,No,0.74,37.0,1096.992
train_39855,Friday,cloudy,11.42,90.97,8.0,48.41,1.5,34.36,6.700000000000001,7358.678233999999,22.0,19.1,19.0,,42.48,,Yes,0.96,32.0,2917.428
train_39856,Sunday,rainy,15.17,91.21,3.0,38.69,1.892,4.79,10.1,4700.316554,20.0,19.7,52.0,525.1999999999999,36.64,4.0,,1.48,37.0,506.34
train_39857,,haze,3.36,16.18,14.0,44.39,2.103,5.15,15.700000000000001,,21.0,20.3,77.0,1208.9,21.07,1.0,Yes,0.37,37.0,978.79
train_39858,Wednesday,rainy,12.48,93.9,7.0,48.3,1.682,26.0,15.5,7325.2746,18.0,23.5,60.0,930.0,23.44,8.0,No,2.96,37.0,1998.949
train_39859,Monday,haze,,20.82,,48.86,2.14,26.29,17.9,7496.120744,21.0,22.3,78.0,1396.1999999999998,28.73,10.0,No,3.5999999999999996,36.0,2943.737
train_39860,Saturday,windy,23.61,37.94,6.0,38.4,1.592,16.17,8.999999999999998,4630.118399999999,24.0,21.4,19.0,170.99999999999997,28.05,9.0,No,2.97,33.0,2655.702
train_39861,Tuesday,cloudy,12.49,74.8,5.0,38.19,1.491,17.12,10.399999999999999,4579.614954,20.0,,18.0,187.2,24.44,4.0,Yes,1.36,34.0,891.483
train_39862,Thrusday,cloudy,13.38,76.23,,46.8,1.564,26.62,10.3,6877.3535999999995,23.0,24.3,15.0,154.5,21.94,,Yes,1.1400000000000001,38.0,1040.556
train_39863,Wednesday,haze,10.24,23.41,13.0,42.75,1.98,7.15,19.5,5738.54625,20.0,22.5,85.0,,28.01,8.0,Yes,2.64,,2448.432
train_39864,,clear,8.34,2.31,6.0,47.73,1.34,25.81,12.099999999999998,7153.400105999999,24.0,28.9,8.0,96.79999999999998,24.29,1.0,Yes,,39.0,2106.166
train_39865,Tuesday,rainy,15.61,84.6,4.0,48.88,1.97,27.54,11.799999999999999,7502.2588160000005,20.0,22.2,48.0,566.4,28.17,11.0,Yes,4.29,39.0,2085.435
train_39866,Monday,rainy,16.79,88.49,4.0,43.1,1.906,9.66,16.3,5832.8954,,24.5,59.0,961.7,27.8,1.0,No,0.38,38.0,900.25
train_39867,Friday,rainy,12.2,,,45.9,1.815,31.9,12.5,6615.3834,19.0,,45.0,562.5,20.42,7.0,No,2.24,32.0,2725.188
train_39868,Tuesday,cloudy,,78.86,8.0,48.82,1.597,24.82,12.000000000000002,7483.852136,21.0,23.6,21.0,252.00000000000003,28.17,7.0,Yes,2.4499999999999997,35.0,1680.267
train_39869,,haze,10.96,27.81,14.0,45.28,1.943,32.6,20.2,6437.874176,18.0,21.4,94.0,1898.8,28.81,8.0,No,,39.0,8579.789
train_39870,Monday,,19.55,39.84,7.0,36.05,1.553,10.19,3.4999999999999982,4080.751849999999,22.0,17.9,14.0,48.99999999999997,29.66,8.0,Yes,2.4,30.0,1527.854
train_39871,Tuesday,haze,7.99,13.68,10.0,40.12,2.099,9.97,18.4,5054.189216,20.0,22.0,82.0,1508.8,28.5,3.0,Yes,1.08,36.0,2011.038
train_39872,Sunday,clear,6.62,6.36,5.0,40.1,1.443,3.51,7.400000000000002,5049.151400000001,22.0,23.8,9.0,66.60000000000002,20.41,11.0,Yes,3.41,31.0,389.228
train_39873,%OMG?,rainy,12.56,89.18,4.0,38.67,1.47,,7.600000000000001,4695.458346,19.0,19.6,40.0,304.00000000000006,34.36,4.0,No,1.2,30.0,289.932
train_39874,,rainy,10.1,93.41,8.0,38.1,1.94,7.44,19.400000000000002,4558.055400000001,17.0,24.6,74.0,1435.6000000000001,26.42,2.0,No,0.62,31.0,778.287
train_39875,Thrusday,haze,5.76,25.63,6.0,,2.457,32.2,18.6,7523.761850000001,19.0,22.0,83.0,1543.8000000000002,23.69,5.0,Yes,,30.0,2349.53
train_39876,Saturday,rainy,16.29,,7.0,47.88,1.619,28.8,12.8,7198.4324160000015,18.0,23.0,49.0,627.2,24.71,3.0,No,1.08,36.0,2925.465
train_39877,Friday,haze,11.3,25.5,14.0,,2.079,35.45,20.299999999999997,7222.507424,20.0,21.9,92.0,1867.5999999999997,,4.0,No,1.32,33.0,9656.679
train_39878,Monday,clear,,7.45,6.0,48.88,1.287,23.9,10.100000000000001,,21.0,28.5,4.0,40.400000000000006,27.3,1.0,No,0.36,36.0,556.093
train_39879,Tuesday,cloudy,,88.43,8.0,47.47,1.542,25.43,,7075.678826,,22.9,19.0,199.49999999999997,,,No,2.34,39.0,1523.412
train_39880,,windy,17.93,10.42,8.0,46.68,1.777,20.84,2.1999999999999993,6842.130336,22.0,17.4,12.0,26.39999999999999,29.26,6.0,Yes,2.34,39.0,3457.522
train_39881,,,,21.36,12.0,35.6,1.97,,12.8,3979.5104000000006,23.0,18.0,74.0,,31.0,6.0,No,2.04,,2788.82
train_39882,Tuesday,cloudy,,91.91,7.0,45.46,1.422,29.25,5.200000000000001,6489.160424000001,22.0,18.8,16.0,83.20000000000002,43.66,11.0,Yes,4.29,39.0,2102.718
train_39883,Tuesday,haze,,22.6,9.0,47.31,2.016,28.69,18.400000000000002,7028.061354,18.0,21.8,83.0,1527.2000000000003,27.44,3.0,No,0.96,32.0,3487.313
train_39884,Wednesday,rainy,16.18,83.26,3.0,45.18,1.659,27.33,6.800000000000001,6409.469736000001,16.0,18.8,40.0,272.0,38.57,7.0,No,2.17,31.0,986.12
train_39885,,cloudy,10.74,76.96,6.0,47.8,1.447,,10.4,7174.397599999998,24.0,20.8,24.0,249.60000000000002,22.81,,No,3.15,35.0,945.509
train_39886,Friday,windy,28.58,44.97,3.0,49.31,1.536,20.4,12.0,7634.834954000001,23.0,23.2,,264.0,26.52,8.0,Yes,3.36,42.0,1858.009
train_39887,Monday,haze,,21.47,14.0,,2.379,4.05,15.2,4668.783104000001,24.0,18.4,,1276.8,35.75,9.0,,3.33,37.0,1442.611
train_39888,Tuesday,windy,17.56,15.21,8.0,36.16,1.507,12.83,11.4,4105.693184,22.0,23.0,21.0,239.4,23.97,8.0,No,2.8,35.0,2088.15
train_39889,Thrusday,,5.64,35.85,9.0,48.68,1.596,34.14,15.600000000000001,7440.991136,22.0,27.6,40.0,624.0,23.46,9.0,No,3.5100000000000002,39.0,2126.196
train_39890,Tuesday,cloudy,13.64,72.35,6.0,35.14,1.417,11.66,4.0,3877.333544,22.0,19.2,12.0,,34.54,5.0,,1.9500000000000002,39.0,1060.694
train_39891,,windy,29.0,25.31,5.0,48.13,1.69,20.19,7.200000000000001,7273.800266000001,24.0,18.8,21.0,151.20000000000002,40.28,7.0,No,2.8000000000000003,40.0,3472.758
train_39892,Monday,windy,26.31,,7.0,45.25,1.549,19.16,9.100000000000001,6429.3462500000005,24.0,17.1,30.0,273.00000000000006,41.2,,Yes,4.9,49.0,3334.063
train_39893,,rainy,12.46,85.92,,49.72,1.73,32.77,10.1,7762.326176,16.0,21.7,42.0,,20.99,,No,3.12,39.0,2790.696
train_39894,Sunday,cloudy,13.09,72.83,3.0,42.71,1.365,3.06,12.8,5727.812474000001,17.0,28.0,12.0,153.60000000000002,24.84,1.0,Yes,0.3,30.0,196.243
train_39895,Sunday,haze,11.86,22.85,3.0,46.29,1.951,29.29,13.8,6728.279274,,,75.0,1035.0,,1.0,No,0.35,35.0,2270.741
train_39896,Friday,rainy,15.3,93.75,7.0,47.76,1.622,33.11,14.6,7162.395264,19.0,19.0,78.0,1138.8,32.48,2.0,No,0.62,31.0,3419.671
train_39897,Tuesday,rainy,8.96,92.33,8.0,39.07,1.474,,,4793.099786,19.0,23.0,79.0,1485.2,29.51,10.0,Yes,3.3000000000000003,33.0,604.272
train_39898,Tuesday,rainy,,87.08,8.0,37.56,1.63,11.99,15.399999999999999,,19.0,,55.0,846.9999999999999,29.05,8.0,No,2.88,36.0,1534.799
train_39899,,haze,11.66,,10.0,35.46,2.206,17.71,,3948.2724240000002,18.0,18.1,75.0,982.5000000000001,44.26,9.0,Yes,2.79,,4304.992
train_39900,Thrusday,windy,27.77,13.38,7.0,47.79,1.69,24.89,14.9,7171.396073999999,22.0,23.3,29.0,432.1,23.66,11.0,Yes,5.5,50.0,4616.42
train_39901,,overcast,6.25,56.77,10.0,,1.376,,20.099999999999998,7724.9024,19.0,32.9,36.0,723.5999999999999,11.18,7.0,,2.1,30.0,1507.416
train_39902,Tuesday,cloudy,12.19,84.35,5.0,43.79,1.332,10.12,11.3,6021.151274,20.0,25.3,,169.5,24.59,11.0,,3.41,31.0,463.094
train_39903,Sunday,clear,16.66,,7.0,35.97,,14.15,11.2,,21.0,30.0,3.0,33.599999999999994,18.67,2.0,No,0.6,30.0,2063.494
train_39904,,clear,2.4,8.86,6.0,43.11,1.241,17.72,5.100000000000001,5835.602394,20.0,23.1,5.0,25.500000000000007,,11.0,Yes,3.74,34.0,292.945
train_39905,Thrusday,overcast,,53.05,,41.98,1.323,12.0,,5533.686055999999,24.0,31.6,22.0,448.80000000000007,10.52,3.0,No,0.9299999999999999,31.0,544.925
train_39906,Wednesday,windy,26.51,12.09,5.0,41.29,1.633,10.45,5.900000000000002,5353.273274,22.0,,12.0,70.80000000000003,28.73,10.0,No,4.5,45.0,2182.169
train_39907,Thrusday,rainy,12.38,86.27,4.0,38.11,1.667,2.74,14.100000000000001,,19.0,23.3,54.0,761.4000000000001,25.23,,No,2.88,32.0,368.232
train_39908,Monday,cloudy,13.91,72.53,4.0,39.44,1.596,10.13,12.599999999999998,4884.312704,19.0,25.4,,226.79999999999995,24.37,9.0,No,2.79,31.0,490.435
train_39909,Thrusday,windy,22.24,14.83,5.0,37.47,,9.08,2.1999999999999993,4408.562825999999,22.0,19.0,8.0,17.599999999999994,,1.0,Yes,0.36,,1544.225
train_39910,Friday,rainy,,93.38,5.0,,,28.28,17.200000000000003,7201.439594,18.0,22.6,73.0,1255.6000000000001,21.13,11.0,Yes,3.41,31.0,1887.561
train_39911,Saturday,haze,,25.59,12.0,40.7,2.383,12.68,18.8,5201.378600000001,24.0,21.0,89.0,1673.2,20.38,11.0,Yes,4.07,37.0,1936.721
train_39912,Saturday,,11.26,,3.0,41.49,1.51,,15.100000000000001,5405.259114,17.0,24.1,55.0,830.5000000000001,22.19,7.0,No,2.59,,338.059
train_39913,Thrusday,haze,3.31,,13.0,48.73,2.207,,16.599999999999998,7456.284506,,18.2,92.0,1527.1999999999998,32.47,2.0,Yes,0.78,39.0,2214.358
train_39914,Sunday,clear,5.46,3.4,6.0,46.81,1.272,22.01,,6880.292954000001,21.0,20.6,4.0,8.800000000000011,20.76,7.0,,2.31,33.0,802.032
train_39915,Monday,clear,2.82,1.94,7.0,40.1,1.194,1.46,8.0,,21.0,26.4,4.0,32.0,26.73,4.0,No,1.52,38.0,202.815
train_39916,Sunday,clear,2.67,7.29,4.0,45.23,1.236,26.5,12.3,6423.664105999999,20.0,29.1,8.0,98.4,24.18,8.0,Yes,2.4,30.0,304.197
train_39917,Monday,haze,11.35,18.83,11.0,49.17,,27.48,18.6,7591.543146,,23.0,78.0,1450.8000000000002,27.14,6.0,Yes,1.7999999999999998,30.0,3604.911
train_39918,Tuesday,windy,29.34,32.02,5.0,48.52,1.727,18.93,6.199999999999999,7392.157856000001,23.0,19.0,18.0,111.6,37.76,,,0.96,48.0,3852.068
train_39919,Friday,overcast,9.94,45.11,9.0,35.05,1.597,10.76,24.099999999999998,3857.4978499999997,20.0,36.9,36.0,,17.58,4.0,Yes,,38.0,1214.722
train_39920,Monday,clear,3.86,2.78,3.0,44.06,1.451,17.45,11.0,6095.630504000002,22.0,27.8,8.0,88.0,28.72,8.0,Yes,,34.0,290.805
train_39921,Saturday,windy,25.15,,,48.43,1.658,24.91,8.600000000000001,7364.759786,23.0,23.8,12.0,103.20000000000002,28.11,2.0,Yes,0.86,43.0,3886.41
train_39922,Thrusday,rainy,,83.69,,45.42,1.951,25.46,11.4,6477.745896000001,17.0,22.0,47.0,535.8000000000001,26.4,,Yes,1.32,33.0,1019.672
train_39923,Saturday,haze,,17.21,13.0,49.08,2.478,29.41,16.0,7563.777695999999,22.0,20.0,80.0,1280.0,25.66,4.0,No,1.36,34.0,7549.761
train_39924,Sunday,clear,9.62,2.4,8.0,38.11,1.318,12.96,9.100000000000001,4560.448394,23.0,26.3,,63.70000000000001,29.67,2.0,No,0.78,39.0,1848.318
train_39925,Thrusday,haze,4.28,,4.0,48.73,2.363,19.38,18.8,7456.284506,19.0,,91.0,,,,No,2.6999999999999997,30.0,537.567
train_39926,Friday,,9.91,9.8,3.0,,1.292,34.73,2.5,7316.177706,20.0,21.7,2.0,5.0,,5.0,Yes,1.9500000000000002,39.0,1837.733
train_39927,Tuesday,cloudy,8.52,86.69,6.0,,1.585,15.09,13.5,5186.054144,19.0,26.7,17.0,229.5,23.48,5.0,Yes,1.5,30.0,577.34
train_39928,Thrusday,cloudy,14.73,79.9,8.0,45.59,1.466,20.15,,6526.327034000001,17.0,25.5,14.0,155.4,22.08,,,3.8499999999999996,35.0,1437.423
train_39929,Friday,overcast,6.66,60.24,10.0,35.68,1.494,6.76,19.4,3997.415936,21.0,32.0,37.0,717.8,14.14,11.0,No,4.29,39.0,787.487
train_39930,,windy,18.95,11.17,,,1.771,5.91,4.1,,22.0,18.5,14.0,57.39999999999999,43.84,10.0,No,3.5999999999999996,36.0,1591.886
train_39931,Monday,overcast,11.24,50.52,12.0,48.34,,,15.100000000000001,7337.4125840000015,22.0,28.3,34.0,513.4000000000001,26.08,10.0,No,3.4000000000000004,34.0,3111.229
train_39932,Tuesday,cloudy,13.04,84.46,6.0,36.85,1.345,3.9,15.999999999999998,4263.87665,18.0,26.4,24.0,383.99999999999994,28.5,1.0,No,0.37,37.0,523.166
train_39933,Saturday,cloudy,11.4,78.25,4.0,45.54,1.477,34.3,16.6,,24.0,29.8,17.0,282.20000000000005,21.45,,No,1.44,36.0,2132.223
train_39934,Tuesday,cloudy,13.92,83.39,8.0,49.17,,18.89,10.099999999999998,7591.543146,17.0,20.9,23.0,232.29999999999995,21.69,7.0,No,2.4499999999999997,35.0,1096.882
train_39935,Sunday,,11.98,93.65,8.0,45.49,1.468,33.7,,6497.727914000001,17.0,,,229.5,25.05,10.0,Yes,3.0,30.0,2517.464
train_39936,Sunday,cloudy,9.47,78.96,5.0,48.71,1.419,22.7,13.9,7450.165274,19.0,27.5,16.0,222.4,24.79,8.0,Yes,2.8,,686.925
train_39937,Sunday,,8.54,50.86,11.0,49.05,1.527,26.3,19.2,7554.53385,24.0,33.0,31.0,595.1999999999999,17.24,5.0,Yes,,37.0,2313.01
train_39938,Tuesday,cloudy,12.34,87.87,8.0,,1.437,,,7756.082600000002,18.0,23.2,18.0,187.2,24.85,9.0,No,3.33,37.0,1494.337
train_39939,Tuesday,cloudy,,90.44,6.0,45.64,1.598,35.87,13.4,6540.650144000001,19.0,,19.0,254.6,27.85,8.0,No,2.72,34.0,2165.862
train_39940,,windy,28.29,21.96,7.0,,1.58,8.42,,5878.999706000001,23.0,23.0,17.0,,29.75,11.0,No,5.17,47.0,3051.463
train_39941,Friday,haze,8.94,10.99,14.0,43.68,1.971,4.48,22.3,5990.939136,19.0,23.3,95.0,2118.5,28.12,10.0,No,3.7,37.0,2136.322
train_39942,Saturday,windy,19.41,,3.0,35.32,1.564,12.32,6.700000000000003,3917.157536,22.0,23.1,,60.300000000000026,20.61,11.0,No,4.18,38.0,960.319
train_39943,Sunday,heavy storm,52.28,,,41.34,2.133,4.54,,5366.2461840000005,0.0,14.2,92.0,1159.2,32.34,,Yes,3.29,47.0,622.123
